,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3017418010,436,13,2,chlorpropamide,CPP,00080,Repeat,Gavage,4 day,300,mg/kg,High
3017418011,436,13,4,chlorpropamide,CPP,00080,Repeat,Gavage,4 day,300,mg/kg,High
3017418012,436,13,5,chlorpropamide,CPP,00080,Repeat,Gavage,4 day,300,mg/kg,High
3017418022,436,14,1,chlorpropamide,CPP,00080,Repeat,Gavage,8 day,300,mg/kg,High
3017418023,436,14,2,chlorpropamide,CPP,00080,Repeat,Gavage,8 day,300,mg/kg,High
3017418024,436,14,3,chlorpropamide,CPP,00080,Repeat,Gavage,8 day,300,mg/kg,High
3017419004,436,15,1,chlorpropamide,CPP,00080,Repeat,Gavage,15 day,300,mg/kg,High
3017419005,436,15,2,chlorpropamide,CPP,00080,Repeat,Gavage,15 day,300,mg/kg,High
3017419006,436,15,4,chlorpropamide,CPP,00080,Repeat,Gavage,15 day,300,mg/kg,High
3017419016,436,16,1,chlorpropamide,CPP,00080,Repeat,Gavage,29 day,300,mg/kg,High
3017419017,436,16,2,chlorpropamide,CPP,00080,Repeat,Gavage,29 day,300,mg/kg,High
3017419018,436,16,3,chlorpropamide,CPP,00080,Repeat,Gavage,29 day,300,mg/kg,High
3017363023,440,1,2,penicillamine,PEN,00099,Single,Gavage,3 hr,0,mg/kg,Control
3017343022,440,1,4,penicillamine,PEN,00099,Single,Gavage,3 hr,0,mg/kg,Control
3017343023,440,1,5,penicillamine,PEN,00099,Single,Gavage,3 hr,0,mg/kg,Control
3017344003,440,2,2,penicillamine,PEN,00099,Single,Gavage,6 hr,0,mg/kg,Control
3017344004,440,2,3,penicillamine,PEN,00099,Single,Gavage,6 hr,0,mg/kg,Control
3017344005,440,2,5,penicillamine,PEN,00099,Single,Gavage,6 hr,0,mg/kg,Control
3017316008,440,3,1,penicillamine,PEN,00099,Single,Gavage,9 hr,0,mg/kg,Control
3017316009,440,3,3,penicillamine,PEN,00099,Single,Gavage,9 hr,0,mg/kg,Control
3017316010,440,3,5,penicillamine,PEN,00099,Single,Gavage,9 hr,0,mg/kg,Control
3017316020,440,4,1,penicillamine,PEN,00099,Single,Gavage,24 hr,0,mg/kg,Control
3017316021,440,4,4,penicillamine,PEN,00099,Single,Gavage,24 hr,0,mg/kg,Control
3017316022,440,4,5,penicillamine,PEN,00099,Single,Gavage,24 hr,0,mg/kg,Control
3017343024,440,5,1,penicillamine,PEN,00099,Single,Gavage,3 hr,100,mg/kg,Low
3017343025,440,5,2,penicillamine,PEN,00099,Single,Gavage,3 hr,100,mg/kg,Low
3017343026,440,5,5,penicillamine,PEN,00099,Single,Gavage,3 hr,100,mg/kg,Low
3017344006,440,6,1,penicillamine,PEN,00099,Single,Gavage,6 hr,100,mg/kg,Low
3017344007,440,6,3,penicillamine,PEN,00099,Single,Gavage,6 hr,100,mg/kg,Low
3017344008,440,6,4,penicillamine,PEN,00099,Single,Gavage,6 hr,100,mg/kg,Low
3017316011,440,7,2,penicillamine,PEN,00099,Single,Gavage,9 hr,100,mg/kg,Low
3017316012,440,7,4,penicillamine,PEN,00099,Single,Gavage,9 hr,100,mg/kg,Low
3017353025,440,7,5,penicillamine,PEN,00099,Single,Gavage,9 hr,100,mg/kg,Low
3017316023,440,8,2,penicillamine,PEN,00099,Single,Gavage,24 hr,100,mg/kg,Low
3017316024,440,8,3,penicillamine,PEN,00099,Single,Gavage,24 hr,100,mg/kg,Low
3017316025,440,8,4,penicillamine,PEN,00099,Single,Gavage,24 hr,100,mg/kg,Low
3017343027,440,9,3,penicillamine,PEN,00099,Single,Gavage,3 hr,300,mg/kg,Middle
3017343028,440,9,4,penicillamine,PEN,00099,Single,Gavage,3 hr,300,mg/kg,Middle
3017343029,440,9,5,penicillamine,PEN,00099,Single,Gavage,3 hr,300,mg/kg,Middle
3017344009,440,10,1,penicillamine,PEN,00099,Single,Gavage,6 hr,300,mg/kg,Middle
3017344010,440,10,3,penicillamine,PEN,00099,Single,Gavage,6 hr,300,mg/kg,Middle
3017344011,440,10,5,penicillamine,PEN,00099,Single,Gavage,6 hr,300,mg/kg,Middle
3017316014,440,11,1,penicillamine,PEN,00099,Single,Gavage,9 hr,300,mg/kg,Middle
3017316015,440,11,2,penicillamine,PEN,00099,Single,Gavage,9 hr,300,mg/kg,Middle
3017316016,440,11,3,penicillamine,PEN,00099,Single,Gavage,9 hr,300,mg/kg,Middle
3017316026,440,12,1,penicillamine,PEN,00099,Single,Gavage,24 hr,300,mg/kg,Middle
3017316027,440,12,2,penicillamine,PEN,00099,Single,Gavage,24 hr,300,mg/kg,Middle
3017316028,440,12,4,penicillamine,PEN,00099,Single,Gavage,24 hr,300,mg/kg,Middle
3017343030,440,13,1,penicillamine,PEN,00099,Single,Gavage,3 hr,1000,mg/kg,High
3017344001,440,13,2,penicillamine,PEN,00099,Single,Gavage,3 hr,1000,mg/kg,High
3017344002,440,13,4,penicillamine,PEN,00099,Single,Gavage,3 hr,1000,mg/kg,High
3017344012,440,14,1,penicillamine,PEN,00099,Single,Gavage,6 hr,1000,mg/kg,High
3017344013,440,14,2,penicillamine,PEN,00099,Single,Gavage,6 hr,1000,mg/kg,High
3017344014,440,14,5,penicillamine,PEN,00099,Single,Gavage,6 hr,1000,mg/kg,High
3017316017,440,15,1,penicillamine,PEN,00099,Single,Gavage,9 hr,1000,mg/kg,High
3017316018,440,15,2,penicillamine,PEN,00099,Single,Gavage,9 hr,1000,mg/kg,High
3017316019,440,15,3,penicillamine,PEN,00099,Single,Gavage,9 hr,1000,mg/kg,High
3017316029,440,16,1,penicillamine,PEN,00099,Single,Gavage,24 hr,1000,mg/kg,High
3017316030,440,16,2,penicillamine,PEN,00099,Single,Gavage,24 hr,1000,mg/kg,High
3017317001,440,16,3,penicillamine,PEN,00099,Single,Gavage,24 hr,1000,mg/kg,High
3017317026,441,1,2,penicillamine,PEN,00099,Repeat,Gavage,4 day,0,mg/kg,Control
3017317027,441,1,3,penicillamine,PEN,00099,Repeat,Gavage,4 day,0,mg/kg,Control
3017317028,441,1,4,penicillamine,PEN,00099,Repeat,Gavage,4 day,0,mg/kg,Control
3017318008,441,2,1,penicillamine,PEN,00099,Repeat,Gavage,8 day,0,mg/kg,Control
3017318009,441,2,4,penicillamine,PEN,00099,Repeat,Gavage,8 day,0,mg/kg,Control
3017318010,441,2,5,penicillamine,PEN,00099,Repeat,Gavage,8 day,0,mg/kg,Control
3017317002,441,3,2,penicillamine,PEN,00099,Repeat,Gavage,15 day,0,mg/kg,Control
3017317003,441,3,4,penicillamine,PEN,00099,Repeat,Gavage,15 day,0,mg/kg,Control
3017317004,441,3,5,penicillamine,PEN,00099,Repeat,Gavage,15 day,0,mg/kg,Control
3017353026,441,4,1,penicillamine,PEN,00099,Repeat,Gavage,29 day,0,mg/kg,Control
3017317015,441,4,2,penicillamine,PEN,00099,Repeat,Gavage,29 day,0,mg/kg,Control
3017317016,441,4,4,penicillamine,PEN,00099,Repeat,Gavage,29 day,0,mg/kg,Control
3017317029,441,5,1,penicillamine,PEN,00099,Repeat,Gavage,4 day,100,mg/kg,Low
3017317030,441,5,3,penicillamine,PEN,00099,Repeat,Gavage,4 day,100,mg/kg,Low
3017318001,441,5,4,penicillamine,PEN,00099,Repeat,Gavage,4 day,100,mg/kg,Low
3017318011,441,6,1,penicillamine,PEN,00099,Repeat,Gavage,8 day,100,mg/kg,Low
3017318012,441,6,2,penicillamine,PEN,00099,Repeat,Gavage,8 day,100,mg/kg,Low
3017318013,441,6,3,penicillamine,PEN,00099,Repeat,Gavage,8 day,100,mg/kg,Low
3017317005,441,7,1,penicillamine,PEN,00099,Repeat,Gavage,15 day,100,mg/kg,Low
3017317006,441,7,2,penicillamine,PEN,00099,Repeat,Gavage,15 day,100,mg/kg,Low
3017317007,441,7,5,penicillamine,PEN,00099,Repeat,Gavage,15 day,100,mg/kg,Low
3017317017,441,8,2,penicillamine,PEN,00099,Repeat,Gavage,29 day,100,mg/kg,Low
3017317018,441,8,3,penicillamine,PEN,00099,Repeat,Gavage,29 day,100,mg/kg,Low
3017317019,441,8,4,penicillamine,PEN,00099,Repeat,Gavage,29 day,100,mg/kg,Low
3017318002,441,9,1,penicillamine,PEN,00099,Repeat,Gavage,4 day,300,mg/kg,Middle
3017318003,441,9,3,penicillamine,PEN,00099,Repeat,Gavage,4 day,300,mg/kg,Middle
3017318004,441,9,5,penicillamine,PEN,00099,Repeat,Gavage,4 day,300,mg/kg,Middle
3017318014,441,10,1,penicillamine,PEN,00099,Repeat,Gavage,8 day,300,mg/kg,Middle
3017318015,441,10,2,penicillamine,PEN,00099,Repeat,Gavage,8 day,300,mg/kg,Middle
3017318016,441,10,3,penicillamine,PEN,00099,Repeat,Gavage,8 day,300,mg/kg,Middle
3017317008,441,11,3,penicillamine,PEN,00099,Repeat,Gavage,15 day,300,mg/kg,Middle
3017317009,441,11,4,penicillamine,PEN,00099,Repeat,Gavage,15 day,300,mg/kg,Middle
3017317010,441,11,5,penicillamine,PEN,00099,Repeat,Gavage,15 day,300,mg/kg,Middle
3017317020,441,12,1,penicillamine,PEN,00099,Repeat,Gavage,29 day,300,mg/kg,Middle
3017317021,441,12,2,penicillamine,PEN,00099,Repeat,Gavage,29 day,300,mg/kg,Middle
3017317022,441,12,4,penicillamine,PEN,00099,Repeat,Gavage,29 day,300,mg/kg,Middle
3017318005,441,13,2,penicillamine,PEN,00099,Repeat,Gavage,4 day,1000,mg/kg,High
3017318006,441,13,3,penicillamine,PEN,00099,Repeat,Gavage,4 day,1000,mg/kg,High
3017318007,441,13,4,penicillamine,PEN,00099,Repeat,Gavage,4 day,1000,mg/kg,High
3017318017,441,14,3,penicillamine,PEN,00099,Repeat,Gavage,8 day,1000,mg/kg,High
3017318018,441,14,4,penicillamine,PEN,00099,Repeat,Gavage,8 day,1000,mg/kg,High
3017318019,441,14,5,penicillamine,PEN,00099,Repeat,Gavage,8 day,1000,mg/kg,High
3017317011,441,15,2,penicillamine,PEN,00099,Repeat,Gavage,15 day,1000,mg/kg,High
3017317012,441,15,3,penicillamine,PEN,00099,Repeat,Gavage,15 day,1000,mg/kg,High
3017317013,441,15,4,penicillamine,PEN,00099,Repeat,Gavage,15 day,1000,mg/kg,High
3017317023,441,16,1,penicillamine,PEN,00099,Repeat,Gavage,29 day,1000,mg/kg,High
3017317024,441,16,4,penicillamine,PEN,00099,Repeat,Gavage,29 day,1000,mg/kg,High
3017317025,441,16,5,penicillamine,PEN,00099,Repeat,Gavage,29 day,1000,mg/kg,High
3017362029,442,1,2,sulindac,SUL,00100,Single,Gavage,3 hr,0,mg/kg,Control
3017362030,442,1,3,sulindac,SUL,00100,Single,Gavage,3 hr,0,mg/kg,Control
3017363001,442,1,4,sulindac,SUL,00100,Single,Gavage,3 hr,0,mg/kg,Control
3017363011,442,2,1,sulindac,SUL,00100,Single,Gavage,6 hr,0,mg/kg,Control
3017363012,442,2,2,sulindac,SUL,00100,Single,Gavage,6 hr,0,mg/kg,Control
3017363013,442,2,4,sulindac,SUL,00100,Single,Gavage,6 hr,0,mg/kg,Control
3017378005,442,3,1,sulindac,SUL,00100,Single,Gavage,9 hr,0,mg/kg,Control
3017378006,442,3,3,sulindac,SUL,00100,Single,Gavage,9 hr,0,mg/kg,Control
3017378007,442,3,5,sulindac,SUL,00100,Single,Gavage,9 hr,0,mg/kg,Control
3017378017,442,4,1,sulindac,SUL,00100,Single,Gavage,24 hr,0,mg/kg,Control
3017378018,442,4,3,sulindac,SUL,00100,Single,Gavage,24 hr,0,mg/kg,Control
3017378019,442,4,5,sulindac,SUL,00100,Single,Gavage,24 hr,0,mg/kg,Control
3017363002,442,5,1,sulindac,SUL,00100,Single,Gavage,3 hr,15,mg/kg,Low
3017363003,442,5,3,sulindac,SUL,00100,Single,Gavage,3 hr,15,mg/kg,Low
3017363004,442,5,4,sulindac,SUL,00100,Single,Gavage,3 hr,15,mg/kg,Low
3017363014,442,6,1,sulindac,SUL,00100,Single,Gavage,6 hr,15,mg/kg,Low
3017363015,442,6,3,sulindac,SUL,00100,Single,Gavage,6 hr,15,mg/kg,Low
3017363016,442,6,4,sulindac,SUL,00100,Single,Gavage,6 hr,15,mg/kg,Low
3017378008,442,7,1,sulindac,SUL,00100,Single,Gavage,9 hr,15,mg/kg,Low
3017378009,442,7,3,sulindac,SUL,00100,Single,Gavage,9 hr,15,mg/kg,Low
3017378010,442,7,4,sulindac,SUL,00100,Single,Gavage,9 hr,15,mg/kg,Low
3017378020,442,8,1,sulindac,SUL,00100,Single,Gavage,24 hr,15,mg/kg,Low
3017378021,442,8,2,sulindac,SUL,00100,Single,Gavage,24 hr,15,mg/kg,Low
3017378022,442,8,5,sulindac,SUL,00100,Single,Gavage,24 hr,15,mg/kg,Low
3017363005,442,9,1,sulindac,SUL,00100,Single,Gavage,3 hr,50,mg/kg,Middle
3017363006,442,9,3,sulindac,SUL,00100,Single,Gavage,3 hr,50,mg/kg,Middle
3017363007,442,9,5,sulindac,SUL,00100,Single,Gavage,3 hr,50,mg/kg,Middle
3017363017,442,10,1,sulindac,SUL,00100,Single,Gavage,6 hr,50,mg/kg,Middle
3017363018,442,10,2,sulindac,SUL,00100,Single,Gavage,6 hr,50,mg/kg,Middle
3017363019,442,10,3,sulindac,SUL,00100,Single,Gavage,6 hr,50,mg/kg,Middle
3017378011,442,11,2,sulindac,SUL,00100,Single,Gavage,9 hr,50,mg/kg,Middle
3017378012,442,11,4,sulindac,SUL,00100,Single,Gavage,9 hr,50,mg/kg,Middle
3017378013,442,11,5,sulindac,SUL,00100,Single,Gavage,9 hr,50,mg/kg,Middle
3017378023,442,12,1,sulindac,SUL,00100,Single,Gavage,24 hr,50,mg/kg,Middle
3017378024,442,12,2,sulindac,SUL,00100,Single,Gavage,24 hr,50,mg/kg,Middle
3017378025,442,12,3,sulindac,SUL,00100,Single,Gavage,24 hr,50,mg/kg,Middle
3017363008,442,13,1,sulindac,SUL,00100,Single,Gavage,3 hr,150,mg/kg,High
3017363009,442,13,2,sulindac,SUL,00100,Single,Gavage,3 hr,150,mg/kg,High
3017363010,442,13,4,sulindac,SUL,00100,Single,Gavage,3 hr,150,mg/kg,High
3017363020,442,14,1,sulindac,SUL,00100,Single,Gavage,6 hr,150,mg/kg,High
3017363021,442,14,4,sulindac,SUL,00100,Single,Gavage,6 hr,150,mg/kg,High
3017363022,442,14,5,sulindac,SUL,00100,Single,Gavage,6 hr,150,mg/kg,High
3017378014,442,15,1,sulindac,SUL,00100,Single,Gavage,9 hr,150,mg/kg,High
3017378015,442,15,2,sulindac,SUL,00100,Single,Gavage,9 hr,150,mg/kg,High
3017378016,442,15,5,sulindac,SUL,00100,Single,Gavage,9 hr,150,mg/kg,High
3017378026,442,16,2,sulindac,SUL,00100,Single,Gavage,24 hr,150,mg/kg,High
3017378027,442,16,3,sulindac,SUL,00100,Single,Gavage,24 hr,150,mg/kg,High
3017378028,442,16,4,sulindac,SUL,00100,Single,Gavage,24 hr,150,mg/kg,High
3017384001,443,1,2,sulindac,SUL,00100,Repeat,Gavage,4 day,0,mg/kg,Control
3017384002,443,1,3,sulindac,SUL,00100,Repeat,Gavage,4 day,0,mg/kg,Control
3017384003,443,1,4,sulindac,SUL,00100,Repeat,Gavage,4 day,0,mg/kg,Control
3017384013,443,2,2,sulindac,SUL,00100,Repeat,Gavage,8 day,0,mg/kg,Control
3017384014,443,2,3,sulindac,SUL,00100,Repeat,Gavage,8 day,0,mg/kg,Control
3017384015,443,2,4,sulindac,SUL,00100,Repeat,Gavage,8 day,0,mg/kg,Control
3017428027,443,3,1,sulindac,SUL,00100,Repeat,Gavage,15 day,0,mg/kg,Control
3017428028,443,3,2,sulindac,SUL,00100,Repeat,Gavage,15 day,0,mg/kg,Control
3017428029,443,3,3,sulindac,SUL,00100,Repeat,Gavage,15 day,0,mg/kg,Control
3017430009,443,4,2,sulindac,SUL,00100,Repeat,Gavage,29 day,0,mg/kg,Control
3017430010,443,4,3,sulindac,SUL,00100,Repeat,Gavage,29 day,0,mg/kg,Control
3017430011,443,4,5,sulindac,SUL,00100,Repeat,Gavage,29 day,0,mg/kg,Control
3017384004,443,5,1,sulindac,SUL,00100,Repeat,Gavage,4 day,5,mg/kg,Low
3017384005,443,5,4,sulindac,SUL,00100,Repeat,Gavage,4 day,5,mg/kg,Low
3017384006,443,5,5,sulindac,SUL,00100,Repeat,Gavage,4 day,5,mg/kg,Low
3017384016,443,6,2,sulindac,SUL,00100,Repeat,Gavage,8 day,5,mg/kg,Low
3017384017,443,6,3,sulindac,SUL,00100,Repeat,Gavage,8 day,5,mg/kg,Low
3017384018,443,6,4,sulindac,SUL,00100,Repeat,Gavage,8 day,5,mg/kg,Low
3017428030,443,7,2,sulindac,SUL,00100,Repeat,Gavage,15 day,5,mg/kg,Low
3017430001,443,7,3,sulindac,SUL,00100,Repeat,Gavage,15 day,5,mg/kg,Low
3017430002,443,7,4,sulindac,SUL,00100,Repeat,Gavage,15 day,5,mg/kg,Low
3017430012,443,8,1,sulindac,SUL,00100,Repeat,Gavage,29 day,5,mg/kg,Low
3017430013,443,8,3,sulindac,SUL,00100,Repeat,Gavage,29 day,5,mg/kg,Low
3017430014,443,8,4,sulindac,SUL,00100,Repeat,Gavage,29 day,5,mg/kg,Low
3017384007,443,9,1,sulindac,SUL,00100,Repeat,Gavage,4 day,15,mg/kg,Middle
3017384008,443,9,3,sulindac,SUL,00100,Repeat,Gavage,4 day,15,mg/kg,Middle
3017384009,443,9,5,sulindac,SUL,00100,Repeat,Gavage,4 day,15,mg/kg,Middle
3017385001,443,10,2,sulindac,SUL,00100,Repeat,Gavage,8 day,15,mg/kg,Middle
3017385002,443,10,3,sulindac,SUL,00100,Repeat,Gavage,8 day,15,mg/kg,Middle
3017385003,443,10,5,sulindac,SUL,00100,Repeat,Gavage,8 day,15,mg/kg,Middle
3017430003,443,11,2,sulindac,SUL,00100,Repeat,Gavage,15 day,15,mg/kg,Middle
3017430004,443,11,3,sulindac,SUL,00100,Repeat,Gavage,15 day,15,mg/kg,Middle
3017430005,443,11,5,sulindac,SUL,00100,Repeat,Gavage,15 day,15,mg/kg,Middle
3017430015,443,12,1,sulindac,SUL,00100,Repeat,Gavage,29 day,15,mg/kg,Middle
3017430016,443,12,4,sulindac,SUL,00100,Repeat,Gavage,29 day,15,mg/kg,Middle
3017430017,443,12,5,sulindac,SUL,00100,Repeat,Gavage,29 day,15,mg/kg,Middle
3017384010,443,13,1,sulindac,SUL,00100,Repeat,Gavage,4 day,50,mg/kg,High
3017384011,443,13,2,sulindac,SUL,00100,Repeat,Gavage,4 day,50,mg/kg,High
3017384012,443,13,5,sulindac,SUL,00100,Repeat,Gavage,4 day,50,mg/kg,High
3017385004,443,14,3,sulindac,SUL,00100,Repeat,Gavage,8 day,50,mg/kg,High
3017385005,443,14,4,sulindac,SUL,00100,Repeat,Gavage,8 day,50,mg/kg,High
3017385006,443,14,5,sulindac,SUL,00100,Repeat,Gavage,8 day,50,mg/kg,High
3017430006,443,15,1,sulindac,SUL,00100,Repeat,Gavage,15 day,50,mg/kg,High
3017430007,443,15,2,sulindac,SUL,00100,Repeat,Gavage,15 day,50,mg/kg,High
3017430008,443,15,5,sulindac,SUL,00100,Repeat,Gavage,15 day,50,mg/kg,High
3017430018,443,16,1,sulindac,SUL,00100,Repeat,Gavage,29 day,50,mg/kg,High
3017430019,443,16,3,sulindac,SUL,00100,Repeat,Gavage,29 day,50,mg/kg,High
3017430020,443,16,4,sulindac,SUL,00100,Repeat,Gavage,29 day,50,mg/kg,High
3017354001,444,1,3,triamterene,TRI,00101,Single,Gavage,3 hr,0,mg/kg,Control
3017417023,444,1,4,triamterene,TRI,00101,Single,Gavage,3 hr,0,mg/kg,Control
3017354003,444,1,5,triamterene,TRI,00101,Single,Gavage,3 hr,0,mg/kg,Control
3017354013,444,2,2,triamterene,TRI,00101,Single,Gavage,6 hr,0,mg/kg,Control
3017354014,444,2,4,triamterene,TRI,00101,Single,Gavage,6 hr,0,mg/kg,Control
3017354015,444,2,5,triamterene,TRI,00101,Single,Gavage,6 hr,0,mg/kg,Control
3017366006,444,3,2,triamterene,TRI,00101,Single,Gavage,9 hr,0,mg/kg,Control
3017366007,444,3,4,triamterene,TRI,00101,Single,Gavage,9 hr,0,mg/kg,Control
3017366008,444,3,5,triamterene,TRI,00101,Single,Gavage,9 hr,0,mg/kg,Control
3017366018,444,4,2,triamterene,TRI,00101,Single,Gavage,24 hr,0,mg/kg,Control
3017366019,444,4,3,triamterene,TRI,00101,Single,Gavage,24 hr,0,mg/kg,Control
3017366020,444,4,5,triamterene,TRI,00101,Single,Gavage,24 hr,0,mg/kg,Control
3017354004,444,5,1,triamterene,TRI,00101,Single,Gavage,3 hr,15,mg/kg,Low
3017417024,444,5,4,triamterene,TRI,00101,Single,Gavage,3 hr,15,mg/kg,Low
3017354006,444,5,5,triamterene,TRI,00101,Single,Gavage,3 hr,15,mg/kg,Low
3017354016,444,6,1,triamterene,TRI,00101,Single,Gavage,6 hr,15,mg/kg,Low
3017354017,444,6,2,triamterene,TRI,00101,Single,Gavage,6 hr,15,mg/kg,Low
3017354018,444,6,3,triamterene,TRI,00101,Single,Gavage,6 hr,15,mg/kg,Low
3017366009,444,7,1,triamterene,TRI,00101,Single,Gavage,9 hr,15,mg/kg,Low
3017366010,444,7,2,triamterene,TRI,00101,Single,Gavage,9 hr,15,mg/kg,Low
3017366011,444,7,3,triamterene,TRI,00101,Single,Gavage,9 hr,15,mg/kg,Low
3017366021,444,8,1,triamterene,TRI,00101,Single,Gavage,24 hr,15,mg/kg,Low
3017366022,444,8,3,triamterene,TRI,00101,Single,Gavage,24 hr,15,mg/kg,Low
3017366023,444,8,4,triamterene,TRI,00101,Single,Gavage,24 hr,15,mg/kg,Low
3017354007,444,9,1,triamterene,TRI,00101,Single,Gavage,3 hr,50,mg/kg,Middle
3017354008,444,9,3,triamterene,TRI,00101,Single,Gavage,3 hr,50,mg/kg,Middle
3017354009,444,9,5,triamterene,TRI,00101,Single,Gavage,3 hr,50,mg/kg,Middle
3017354019,444,10,2,triamterene,TRI,00101,Single,Gavage,6 hr,50,mg/kg,Middle
3017354020,444,10,3,triamterene,TRI,00101,Single,Gavage,6 hr,50,mg/kg,Middle
3017354021,444,10,5,triamterene,TRI,00101,Single,Gavage,6 hr,50,mg/kg,Middle
3017366012,444,11,2,triamterene,TRI,00101,Single,Gavage,9 hr,50,mg/kg,Middle
3017366013,444,11,3,triamterene,TRI,00101,Single,Gavage,9 hr,50,mg/kg,Middle
3017366014,444,11,5,triamterene,TRI,00101,Single,Gavage,9 hr,50,mg/kg,Middle
3017366024,444,12,1,triamterene,TRI,00101,Single,Gavage,24 hr,50,mg/kg,Middle
3017366025,444,12,2,triamterene,TRI,00101,Single,Gavage,24 hr,50,mg/kg,Middle
3017366026,444,12,3,triamterene,TRI,00101,Single,Gavage,24 hr,50,mg/kg,Middle
3017354010,444,13,1,triamterene,TRI,00101,Single,Gavage,3 hr,150,mg/kg,High
3017354011,444,13,4,triamterene,TRI,00101,Single,Gavage,3 hr,150,mg/kg,High
3017354012,444,13,5,triamterene,TRI,00101,Single,Gavage,3 hr,150,mg/kg,High
3017354022,444,14,1,triamterene,TRI,00101,Single,Gavage,6 hr,150,mg/kg,High
3017354023,444,14,3,triamterene,TRI,00101,Single,Gavage,6 hr,150,mg/kg,High
3017354024,444,14,5,triamterene,TRI,00101,Single,Gavage,6 hr,150,mg/kg,High
3017366015,444,15,2,triamterene,TRI,00101,Single,Gavage,9 hr,150,mg/kg,High
3017366016,444,15,3,triamterene,TRI,00101,Single,Gavage,9 hr,150,mg/kg,High
3017366017,444,15,5,triamterene,TRI,00101,Single,Gavage,9 hr,150,mg/kg,High
3017366027,444,16,1,triamterene,TRI,00101,Single,Gavage,24 hr,150,mg/kg,High
3017366028,444,16,4,triamterene,TRI,00101,Single,Gavage,24 hr,150,mg/kg,High
3017366029,444,16,5,triamterene,TRI,00101,Single,Gavage,24 hr,150,mg/kg,High
3017351023,445,1,2,triamterene,TRI,00101,Repeat,Gavage,4 day,0,mg/kg,Control
3017351024,445,1,3,triamterene,TRI,00101,Repeat,Gavage,4 day,0,mg/kg,Control
3017351025,445,1,4,triamterene,TRI,00101,Repeat,Gavage,4 day,0,mg/kg,Control
3017352005,445,2,1,triamterene,TRI,00101,Repeat,Gavage,8 day,0,mg/kg,Control
3017352006,445,2,4,triamterene,TRI,00101,Repeat,Gavage,8 day,0,mg/kg,Control
3017352007,445,2,5,triamterene,TRI,00101,Repeat,Gavage,8 day,0,mg/kg,Control
3017370029,445,3,3,triamterene,TRI,00101,Repeat,Gavage,15 day,0,mg/kg,Control
3017370030,445,3,4,triamterene,TRI,00101,Repeat,Gavage,15 day,0,mg/kg,Control
3017371001,445,3,5,triamterene,TRI,00101,Repeat,Gavage,15 day,0,mg/kg,Control
3017371011,445,4,1,triamterene,TRI,00101,Repeat,Gavage,29 day,0,mg/kg,Control
3017371012,445,4,3,triamterene,TRI,00101,Repeat,Gavage,29 day,0,mg/kg,Control
3017371013,445,4,5,triamterene,TRI,00101,Repeat,Gavage,29 day,0,mg/kg,Control
3017351026,445,5,2,triamterene,TRI,00101,Repeat,Gavage,4 day,15,mg/kg,Low
3017351027,445,5,4,triamterene,TRI,00101,Repeat,Gavage,4 day,15,mg/kg,Low
3017351028,445,5,5,triamterene,TRI,00101,Repeat,Gavage,4 day,15,mg/kg,Low
3017352008,445,6,1,triamterene,TRI,00101,Repeat,Gavage,8 day,15,mg/kg,Low
3017352009,445,6,3,triamterene,TRI,00101,Repeat,Gavage,8 day,15,mg/kg,Low
3017352010,445,6,5,triamterene,TRI,00101,Repeat,Gavage,8 day,15,mg/kg,Low
3017371002,445,7,1,triamterene,TRI,00101,Repeat,Gavage,15 day,15,mg/kg,Low
3017371003,445,7,3,triamterene,TRI,00101,Repeat,Gavage,15 day,15,mg/kg,Low
3017371004,445,7,5,triamterene,TRI,00101,Repeat,Gavage,15 day,15,mg/kg,Low
3017371014,445,8,1,triamterene,TRI,00101,Repeat,Gavage,29 day,15,mg/kg,Low
3017371015,445,8,2,triamterene,TRI,00101,Repeat,Gavage,29 day,15,mg/kg,Low
3017371016,445,8,4,triamterene,TRI,00101,Repeat,Gavage,29 day,15,mg/kg,Low
3017351029,445,9,1,triamterene,TRI,00101,Repeat,Gavage,4 day,50,mg/kg,Middle
3017351030,445,9,2,triamterene,TRI,00101,Repeat,Gavage,4 day,50,mg/kg,Middle
3017352001,445,9,5,triamterene,TRI,00101,Repeat,Gavage,4 day,50,mg/kg,Middle
3017352011,445,10,3,triamterene,TRI,00101,Repeat,Gavage,8 day,50,mg/kg,Middle
3017352012,445,10,4,triamterene,TRI,00101,Repeat,Gavage,8 day,50,mg/kg,Middle
3017352013,445,10,5,triamterene,TRI,00101,Repeat,Gavage,8 day,50,mg/kg,Middle
3017371005,445,11,1,triamterene,TRI,00101,Repeat,Gavage,15 day,50,mg/kg,Middle
3017371006,445,11,2,triamterene,TRI,00101,Repeat,Gavage,15 day,50,mg/kg,Middle
3017371007,445,11,3,triamterene,TRI,00101,Repeat,Gavage,15 day,50,mg/kg,Middle
3017371017,445,12,2,triamterene,TRI,00101,Repeat,Gavage,29 day,50,mg/kg,Middle
3017371018,445,12,4,triamterene,TRI,00101,Repeat,Gavage,29 day,50,mg/kg,Middle
3017371019,445,12,5,triamterene,TRI,00101,Repeat,Gavage,29 day,50,mg/kg,Middle
